URN,RELDENOM,EGENDER,KS2APS,TTAPSCP_PTQ_EE
141177,None,MIXED,26.4,285.5
136202,Does not apply,MIXED,26.4,263.1
121224,None,MIXED,NP,292.6
121168,Does not apply,MIXED,27.8,332.4
121160,Does not apply,MIXED,27.8,298.9
137541,Christian,MIXED,26.7,314.8
121212,None,MIXED,27.5,315
142396,None,MIXED,,
138918,None,MIXED,26.4,276.8
121154,Does not apply,MIXED,26.8,290.7
141268,Does not apply,MIXED,26.8,308
121241,None,GIRLS,NP,370.8
121242,Christian,MIXED,NP,274
137913,Roman Catholic,MIXED,28.8,340.7
121169,Does not apply,MIXED,28.4,334.3
135650,Church of England,MIXED,25.6,278.2
136187,Does not apply,MIXED,25.5,294
136186,Does not apply,MIXED,25.9,300.2
135250,None,MIXED,NP,142
138829,Does not apply,MIXED,27.4,330.1
121230,Roman Catholic,MIXED,NP,366.8
140557,Does not apply,MIXED,26.6,314.2
142058,Does not apply,MIXED,,
121176,Does not apply,MIXED,25.9,283.8
137621,None,MIXED,28.2,345.6
121157,Does not apply,MIXED,27.2,291.1
136515,None,MIXED,27.4,306.1
121162,Does not apply,MIXED,27.6,314.2
141395,Does not apply,MIXED,,
121155,Does not apply,MIXED,27.2,302.6
139487,Does not apply,MIXED,27.5,324.5
136204,Does not apply,MIXED,25.5,293.3
121245,None,MIXED,NP,367.5
121180,Does not apply,MIXED,27.8,328.2
141086,None,MIXED,,
137949,Does not apply,MIXED,26.2,279.2
136481,None,MIXED,29.6,383.8
137461,Does not apply,MIXED,28.8,331.5
135066,None,MIXED,NP,SUPP
134978,None,BOYS,NP,SUPP
121260,Does not apply,MIXED,SUPP,SUPP
135119,Does not apply,MIXED,9.7,4
121261,Does not apply,MIXED,4.9,NE
139099,Does not apply,BOYS,SUPP,SUPP
121256,Does not apply,MIXED,11.8,18.1
135859,None,MIXED,NP,60.9
121257,Does not apply,MIXED,3,NE
121264,Does not apply,MIXED,3,NE
121265,Does not apply,MIXED,5.6,NE
121229,None,MIXED,NP,119.9
121262,Does not apply,MIXED,8.8,NE
121252,Quaker,MIXED,NP,SUPP
121246,None,MIXED,NP,24.4
121258,Does not apply,MIXED,5.6,NE
121254,Does not apply,MIXED,11.9,10.9
138880,None,MIXED,NP,SUPP
,,,26.9,308.4
138858,Does not apply,MIXED,26.5,290.2
137086,Church of England,MIXED,29.6,361.6
122149,None,MIXED,NP,315.9
135317,Does not apply,MIXED,28.9,360.9
137087,Does not apply,MIXED,28.4,320.5
137089,Does not apply,MIXED,29.1,354.2
137878,Does not apply,MIXED,28.4,332.4
135306,Does not apply,MIXED,26.4,285.8
138254,None,MIXED,,
139373,Does not apply,MIXED,25.6,231.3
138073,None,MIXED,26.4,287.1
138214,None,MIXED,27.1,308.7
139100,Does not apply,MIXED,28.2,332.8
139988,None,MIXED,26.7,311.2
136489,Does not apply,MIXED,28.7,337.7
138030,Does not apply,MIXED,26.7,295.7
135966,Christian,MIXED,26.8,291.6
135967,Does not apply,MIXED,26.9,266
138932,Does not apply,MIXED,26.3,288.7
139957,None,MIXED,25.8,249.6
122066,None,MIXED,27.8,297.9
139060,None,MIXED,26.8,280.3
139158,None,MIXED,28.3,329
136201,Church of England,MIXED,24.8,263.3
137613,None,MIXED,26.1,310.3
137049,Does not apply,MIXED,27,285.8
137614,None,MIXED,27.7,323.7
134814,Christian,MIXED,25.9,286.8
122144,None,GIRLS,NP,404.3
136299,None,BOYS,29.5,350.8
140510,None,GIRLS,28.3,326.8
122129,None,MIXED,NP,203.7
122150,None,MIXED,NP,SUPP
138235,None,MIXED,26.5,282.7
122151,None,MIXED,NP,364.4
122064,Does not apply,MIXED,27.9,317.7
142063,Does not apply,MIXED,,
122137,None,MIXED,NP,354.8
139013,Does not apply,MIXED,26.5,272.6
135785,None,MIXED,NP,19.4
122143,None,MIXED,NP,347.8
139690,None,MIXED,27.3,272.8
137912,None,MIXED,26.9,310.7
136976,None,GIRLS,28,338.2
136488,None,MIXED,28.6,350.3
122100,Roman Catholic,MIXED,26,292.8
139819,None,MIXED,26.3,285.5
122131,Church of England,MIXED,NP,192
136948,None,MIXED,26.3,246.8
122059,Does not apply,MIXED,27.9,330.3
139961,None,MIXED,26.9,272.5
133515,None,MIXED,NP,SUPP
140436,Does not apply,MIXED,8.4,1.9
131802,None,MIXED,NP,SUPP
122136,None,MIXED,NP,80.2
140277,Does not apply,MIXED,13.5,29
122162,Does not apply,MIXED,18.1,100.3
122163,Does not apply,MIXED,5.7,NE
122157,Does not apply,MIXED,16.4,0.9
138634,Does not apply,MIXED,18.6,37.1
137354,Does not apply,MIXED,13.7,40.9
136227,None,MIXED,NP,SUPP
122148,None,MIXED,NP,SUPP
122158,Does not apply,MIXED,SUPP,NE
,,,27.1,300.8
122355,None,MIXED,26,280.2
122374,Does not apply,MIXED,26.1,310.8
135619,Christian,MIXED,26.7,332.3
122360,Does not apply,MIXED,26.2,283.2
137598,Does not apply,MIXED,27.5,295.6
140002,Does not apply,MIXED,24.5,226.5
137457,Does not apply,MIXED,28.2,314
122362,Does not apply,MIXED,27.4,320.4
122328,None,MIXED,25.9,300.7
122363,Does not apply,MIXED,26.3,291.1
137746,None,MIXED,28.5,347.2
122376,None,MIXED,NP,296.1
135886,Church of England,MIXED,25.1,271
122358,Does not apply,MIXED,28.9,342.2
122351,Does not apply,MIXED,28.1,337
122356,Does not apply,MIXED,28.4,349.6
122367,Roman Catholic,MIXED,27.3,319.9
132771,Does not apply,BOYS,19.6,34.2
122384,Does not apply,MIXED,SUPP,SUPP
122382,Does not apply,MIXED,14,4.8
122389,Does not apply,MIXED,12.2,6.8
122383,Does not apply,MIXED,12.6,15.2
137385,None,MIXED,NP,SUPP
122385,Does not apply,MIXED,SUPP,SUPP
122386,Does not apply,MIXED,SUPP,SUPP
132855,None,MIXED,NP,SUPP
122390,Does not apply,MIXED,NP,140
,,,27,308.5
123312,None,BOYS,NP,212.1
134166,None,GIRLS,NP,251.7
138499,None,MIXED,26.8,287.7
137919,Does not apply,MIXED,28.5,346.8
135236,None,MIXED,NP,194.7
123233,Does not apply,MIXED,27.9,314.2
142024,Does not apply,MIXED,,
141146,Roman Catholic,MIXED,28.1,335
123275,Church of England,MIXED,NP,146.2
138289,Does not apply,MIXED,27.9,318.9
139997,None,MIXED,NP,SUPP
123236,Does not apply,MIXED,26.2,311
139146,Does not apply,MIXED,27.5,315.2
137970,Does not apply,MIXED,28.4,356.4
123245,Does not apply,MIXED,26.4,300.3
137936,Does not apply,MIXED,28.2,311.2
123283,None,MIXED,NP,239.3
141069,Does not apply,MIXED,27.3,315.8
123303,Church of England,GIRLS,NP,368.2
138490,Does not apply,GIRLS,27.8,343.2
123318,None,MIXED,NP,403.6
138269,Does not apply,MIXED,,
137993,Does not apply,MIXED,28.1,339.8
123257,Does not apply,MIXED,28,313.8
137921,Does not apply,MIXED,28.5,349
138897,Does not apply,MIXED,27.5,313.6
123290,Church of England,GIRLS,NP,128.4
138210,Does not apply,MIXED,27.5,320.7
139998,Does not apply,MIXED,,
123244,Does not apply,MIXED,28.2,319.5
140580,Does not apply,MIXED,28.3,316.5
137140,None,MIXED,27.8,315.9
123277,Unknown,MIXED,NP,283
138602,None,MIXED,NP,SUPP
123315,Christian,MIXED,NP,327.6
137976,Does not apply,MIXED,27.6,335.3
123255,Does not apply,MIXED,26.9,311.9
138667,None,MIXED,27.6,321.1
123311,Christian,MIXED,NP,337.7
138817,Church of England,MIXED,27.7,329.8
123258,Does not apply,MIXED,27.3,327.7
135365,Does not apply,MIXED,25.7,269
123282,Roman Catholic,BOYS,NP,178.4
123298,Roman Catholic,MIXED,NP,359.1
135675,Church of England,MIXED,25.3,285.4
123310,None,GIRLS,NP,257
132048,None,MIXED,NP,SUPP
136261,Does not apply,MIXED,24.6,309.8
139779,None,MIXED,NP,184.4
123300,Unknown,BOYS,NP,230.6
123295,Roman Catholic,GIRLS,NP,379.3
138762,Does not apply,BOYS,27.9,312.4
123292,Church of England,MIXED,NP,207.5
139528,Roman Catholic,MIXED,26.3,283.4
123313,None,GIRLS,NP,262.3
123285,Church of England,BOYS,NP,345.5
123278,Quaker,MIXED,NP,356
140886,Does not apply,MIXED,,
123274,Unknown,GIRLS,NP,306.9
141111,None,MIXED,,
137357,Does not apply,MIXED,28.1,345.2
123230,None,MIXED,27.8,320.5
140875,Does not apply,MIXED,27.8,325.6
123238,Does not apply,MIXED,27.1,313.5
123294,None,GIRLS,NP,263.7
123341,Does not apply,MIXED,NP,SUPP
123344,Does not apply,MIXED,SUPP,SUPP
123345,Does not apply,MIXED,SUPP,SUPP
137334,None,MIXED,NP,62.6
140217,None,MIXED,SUPP,SUPP
139322,Does not apply,MIXED,SUPP,SUPP
123332,Does not apply,MIXED,SUPP,SUPP
123326,None,MIXED,NP,SUPP
139312,Does not apply,MIXED,13.9,1.7
123333,Does not apply,MIXED,SUPP,SUPP
139079,Does not apply,MIXED,SUPP,SUPP
123339,Does not apply,MIXED,7,NE
123346,Does not apply,MIXED,16.6,75.6
123334,Does not apply,MIXED,SUPP,NE
123331,Does not apply,BOYS,NP,174.7
123329,Does not apply,MIXED,19.4,197.2
,,,27.3,316.8
136839,None,MIXED,28,337.4
136851,Does not apply,MIXED,27.3,319
137285,Church of England,MIXED,28.3,324
138375,None,MIXED,26.4,299.9
123904,None,GIRLS,NP,375.6
139655,None,BOYS,23.9,241.7
137193,Does not apply,MIXED,26.5,308.6
136916,Does not apply,MIXED,28.7,361.5
123937,None,MIXED,NP,285.2
123881,None,MIXED,27,300.1
140416,Does not apply,MIXED,27.1,289.2
136913,Does not apply,MIXED,28.3,332.2
123910,Roman Catholic,MIXED,NP,229.5
123862,Does not apply,MIXED,27.1,302.8
136917,None,MIXED,28,350.1
123883,Does not apply,MIXED,27.6,335.5
136295,Does not apply,MIXED,27.5,324.5
136294,Does not apply,MIXED,28.7,341.7
123879,Does not apply,MIXED,28.1,308
123869,Does not apply,MIXED,26.7,299.2
123905,Unknown,MIXED,NP,216.8
123912,Church of England,MIXED,NP,357.6
136783,Church of England,MIXED,28.1,354.9
136639,Does not apply,MIXED,28.2,328.7
123911,None,MIXED,NP,312.4
123917,Christian,MIXED,NP,358.9
136894,Does not apply,MIXED,28.2,321.1
123913,Methodist,MIXED,NP,326.8
123878,None,MIXED,25.1,282.3
137202,Does not apply,MIXED,27.3,329.1
137313,Church of England,MIXED,28,369.7
137080,Does not apply,MIXED,26.9,328.1
138383,Does not apply,MIXED,,
136193,Church of England,MIXED,26.1,272.9
123914,Christian,MIXED,NP,180.5
123893,Church of England,MIXED,27,313.9
123930,Christian,MIXED,NP,242.7
123916,Christian,MIXED,NP,232.1
136791,Does not apply,MIXED,26.4,283.2
137203,Does not apply,MIXED,27.1,292.6
137192,None,MIXED,26.6,286.4
123945,Does not apply,MIXED,SUPP,SUPP
131455,None,MIXED,NP,SUPP
123946,Does not apply,MIXED,8.4,NE
123938,Does not apply,MIXED,9,4
123940,Does not apply,MIXED,9.9,47.3
123944,Does not apply,MIXED,SUPP,SUPP
135735,None,MIXED,NP,SUPP
123933,None,MIXED,NP,209.9
142118,None,MIXED,,
131975,None,MIXED,NP,133.8
135673,None,MIXED,NP,SUPP
123943,Does not apply,MIXED,4,NE
123929,None,MIXED,NP,190.3
123939,Does not apply,BOYS,SUPP,19
133527,None,MIXED,NP,SUPP
133522,None,MIXED,NP,SUPP
135278,None,GIRLS,NP,SUPP
,,,27.3,315.4
141236,Does not apply,MIXED,,
124819,Does not apply,MIXED,24.7,266.2
135765,None,MIXED,NP,156.6
138274,None,MIXED,26.9,312.2
124851,Does not apply,MIXED,27.2,284.4
136998,Does not apply,MIXED,26.6,305
136990,Does not apply,MIXED,27.8,344.4
138162,Does not apply,MIXED,25.8,287.4
138373,None,MIXED,26.4,271.6
124846,None,MIXED,27.8,337.4
136827,Does not apply,MIXED,27.8,316.7
124886,Methodist,MIXED,NP,190.4
136416,Church of England,MIXED,28.1,351.5
137218,None,MIXED,27.9,316.3
137134,None,MIXED,24.7,269.4
136834,Does not apply,MIXED,27.5,352.1
137321,Does not apply,MIXED,26.8,272.6
124899,None,MIXED,NP,91.7
124892,None,MIXED,NP,340.7
134480,Christian,MIXED,NP,340.9
124884,Church of England,MIXED,NP,321.8
136918,None,MIXED,28.1,325.6
136271,Does not apply,MIXED,27.8,346.4
137208,Does not apply,MIXED,28.7,334.7
138250,None,MIXED,25.5,319.5
136453,Does not apply,MIXED,25.7,218.6
124888,None,GIRLS,NP,411.8
124881,Church of England,MIXED,NP,382.2
140047,None,MIXED,,
136969,Does not apply,MIXED,28.4,345.2
124856,Church of England,MIXED,27.3,320.9
139867,Does not apply,MIXED,26.1,296.9
140669,Does not apply,MIXED,26.5,304.1
124840,Does not apply,MIXED,27.9,336.5
139403,Does not apply,MIXED,24.9,264.1
137674,None,MIXED,26.2,278.9
138506,None,MIXED,25.2,293.5
136438,Does not apply,MIXED,26.4,298.7
124889,None,MIXED,NP,361.1
137849,Roman Catholic,MIXED,29.1,344
124861,Roman Catholic,MIXED,27.1,346.9
124868,None,MIXED,NP,338.8
124883,None,MIXED,NP,359.7
136322,None,MIXED,26.8,340.2
138273,None,MIXED,25.4,278
137055,Does not apply,MIXED,27.2,326.2
124865,None,MIXED,NP,302.7
140032,None,MIXED,25.3,263.6
136757,None,MIXED,25.2,304.6
124818,Does not apply,MIXED,26.1,302
124853,Does not apply,MIXED,26.4,324.3
137901,Does not apply,MIXED,27.8,354.2
124870,None,MIXED,NP,166.6
124797,None,MIXED,26.8,312.5
136782,Does not apply,MIXED,28.7,359.7
124802,Does not apply,MIXED,26.9,294.6
139288,None,MIXED,26.1,267.2
124887,Church of England,MIXED,NP,348
137459,Does not apply,MIXED,11.5,30.8
124908,Does not apply,MIXED,10.3,1.4
124879,None,BOYS,NP,58.8
124909,Does not apply,MIXED,SUPP,SUPP
124890,None,MIXED,NP,SUPP
130855,None,MIXED,NP,SUPP
124903,Does not apply,MIXED,3,NE
127003,None,MIXED,NP,26.3
137433,Does not apply,MIXED,7,12.7
124902,Does not apply,MIXED,3,NE
141407,Does not apply,MIXED,,
137838,Does not apply,MIXED,7,NE
124905,Does not apply,MIXED,5.1,NE
,,,26.6,306.3
125315,Roman Catholic,MIXED,28.8,375.6
125271,Does not apply,MIXED,27.6,326.6
125264,Does not apply,MIXED,28.6,340.8
137735,None,MIXED,27.5,318.6
125266,Does not apply,MIXED,25.8,300
138491,Church of England,MIXED,28.4,339.3
137906,None,MIXED,27.7,330.2
125388,None,MIXED,NP,270.2
125249,Does not apply,MIXED,26.4,291.1
125427,Christian,MIXED,NP,268.8
125340,Church of England,MIXED,NP,208.1
134120,Church of England,MIXED,27.7,328.1
125349,None,MIXED,NP,341.6
125334,Unknown,MIXED,NP,368.7
138226,Does not apply,MIXED,,
136828,None,MIXED,29,347.1
125438,Christian,MIXED,NP,SUPP
125323,Church of England,MIXED,NP,69
125308,None,MIXED,26.8,318.4
125336,None,MIXED,NP,176.5
125356,None,MIXED,NP,393.3
137595,None,MIXED,26.5,316.9
125332,None,MIXED,NP,237.2
140650,Church of England,MIXED,27.6,302.3
125380,None,MIXED,NP,339.8
139486,Does not apply,MIXED,27.6,310.4
134562,Unknown,MIXED,NP,377.8
125338,None,MIXED,NP,311.7
137003,None,MIXED,28.3,329.8
136906,Does not apply,MIXED,28.7,350
125259,Does not apply,MIXED,29,345.7
136534,None,BOYS,29.4,367.4
139151,None,MIXED,29.9,381.1
125318,None,GIRLS,NP,370.8
139193,None,MIXED,28.7,345.8
125342,Christian,GIRLS,NP,187.5
125411,None,BOYS,NP,211.7
125309,None,MIXED,29.1,359
137855,None,MIXED,29.3,364.2
142009,None,MIXED,,
136833,None,MIXED,29.2,372.6
125442,None,MIXED,NP,53
139948,None,MIXED,26.6,294.5
125365,Christian,MIXED,NP,153
141200,None,MIXED,25.8,269.1
132268,None,MIXED,27.3,305.1
125387,None,MIXED,NP,148.5
137116,Does not apply,MIXED,27.9,322.5
125352,None,GIRLS,NP,324
138765,Does not apply,MIXED,27,290.3
125385,None,MIXED,NP,332.8
125375,Roman Catholic,GIRLS,NP,396.6
125273,Does not apply,MIXED,26.3,289.2
125253,Does not apply,MIXED,28.1,328.4
125322,None,GIRLS,NP,350.5
125281,Church of England,MIXED,27.8,315.5
125321,Church of England,MIXED,NP,256.2
125422,None,MIXED,NP,207.6
125257,Does not apply,MIXED,27.7,325.2
137019,Does not apply,MIXED,28.2,329.1
137736,None,GIRLS,29.5,375.5
125279,None,MIXED,27.7,332
125424,Christian,BOYS,NP,352.2
125348,None,GIRLS,NP,381.3
137137,Does not apply,MIXED,27,279.4
125275,Roman Catholic,MIXED,27.4,371.1
125278,Church of England/Roman Catholic,MIXED,29.2,374.8
125320,Church of England,GIRLS,NP,135.7
125361,Roman Catholic,MIXED,NP,261.7
100528,None,BOYS,NP,376
125302,Roman Catholic,MIXED,29,379.2
125353,Church of England,MIXED,NP,388.6
125311,Roman Catholic,MIXED,28.1,353.6
125276,Roman Catholic,MIXED,28.9,381.9
125402,Roman Catholic,GIRLS,NP,195.5
125312,Roman Catholic,MIXED,29.6,375.5
125425,None,GIRLS,NP,171.7
136529,None,MIXED,26.5,303.8
137237,None,MIXED,28.6,361.5
125252,Does not apply,MIXED,27.2,317.2
136832,None,MIXED,26,322.4
140117,None,MIXED,28.9,349.1
125345,None,GIRLS,NP,268
138928,Does not apply,MIXED,27.5,325.8
125268,Does not apply,MIXED,25.8,284.3
136531,None,MIXED,29.6,361
125314,None,MIXED,27.7,326
139993,None,MIXED,28.2,353
125369,Roman Catholic,GIRLS,NP,354
137314,Does not apply,MIXED,28,325.1
125428,None,MIXED,NP,138
125476,Does not apply,MIXED,12.6,9.9
141147,Does not apply,MIXED,13,14.3
134902,Does not apply,MIXED,NP,SUPP
125470,Does not apply,MIXED,3.8,NE
133477,None,GIRLS,NP,SUPP
125477,Does not apply,MIXED,SUPP,SUPP
125452,Does not apply,MIXED,10.5,4.2
125482,Does not apply,BOYS,NP,105
125436,None,MIXED,NP,164.9
125459,Does not apply,GIRLS,17.4,132.8
125475,Does not apply,MIXED,7.3,NE
125454,Does not apply,MIXED,NP,133.2
125403,Unknown,BOYS,NP,164.9
125461,Does not apply,MIXED,12,12.8
125480,Does not apply,MIXED,12.8,45.3
125467,Does not apply,MIXED,SUPP,SUPP
125474,Does not apply,MIXED,SUPP,SUPP
125471,Does not apply,MIXED,5.1,NE
125455,Christian,MIXED,NP,180
125456,Does not apply,MIXED,NP,NE
125457,Does not apply,BOYS,15,27.7
125453,Does not apply,MIXED,NP,NE
125464,Does not apply,BOYS,18.8,95.5
134833,None,MIXED,NP,SUPP
125458,Does not apply,BOYS,19.9,250.8
135419,None,MIXED,NP,131
125468,Does not apply,MIXED,SUPP,NE
125463,Does not apply,MIXED,13.4,53.5
138766,Does not apply,BOYS,21.4,36.4
125481,Does not apply,MIXED,12.3,18.3
125469,Does not apply,MIXED,3,NE
,,,27.8,330.1
137172,Does not apply,MIXED,28.5,345.4
136622,None,MIXED,33,419.5
125774,None,MIXED,NP,325.3
137781,None,MIXED,27.5,302.8
136587,Does not apply,MIXED,28.4,344.1
125764,None,MIXED,26.6,285
137770,Does not apply,MIXED,27.6,325.3
137691,Does not apply,MIXED,26.6,290.5
137766,Does not apply,MIXED,26.2,315.5
136986,Does not apply,MIXED,28.2,319.2
137771,Does not apply,MIXED,26.9,302.1
137079,None,MIXED,26.7,287
140371,Church of England,MIXED,26.6,285.3
138644,None,MIXED,26.3,303.4
136991,Does not apply,MIXED,28.1,323.1
137767,Does not apply,MIXED,28.2,355.1
125747,None,MIXED,29.2,367.7
125734,Does not apply,MIXED,27.6,318.9
137302,None,BOYS,32.9,431
125788,None,GIRLS,NP,297
141744,Does not apply,MIXED,,
125735,Does not apply,MIXED,27.5,319.9
125775,None,GIRLS,NP,383.7
141277,None,BOYS,32.5,430.1
139667,Does not apply,MIXED,26.3,200.6
136907,None,MIXED,28.4,341.1
139936,Does not apply,MIXED,26.6,305.2
125748,Does not apply,MIXED,28.2,350.5
136510,None,MIXED,NP,SUPP
136158,Does not apply,MIXED,25.3,248.2
136459,Does not apply,MIXED,27.3,339.4
125787,Roman Catholic,MIXED,NP,212.8
139937,None,MIXED,26.3,304.3
136595,None,GIRLS,32.8,426
125777,Church of England,MIXED,NP,209.9
125755,Roman Catholic,MIXED,28.4,346.4
125758,Roman Catholic,MIXED,28.4,336.7
138767,Does not apply,MIXED,26.8,303.6
125738,Does not apply,MIXED,28.4,363.7
137235,Does not apply,GIRLS,33.1,429.8
137236,Does not apply,MIXED,28,310.6
136786,None,MIXED,27.8,327.9
125756,Roman Catholic,MIXED,27.6,315.5
125781,Christian,BOYS,NP,194.3
125790,None,MIXED,NP,17.4
125801,Does not apply,MIXED,8.3,NE
140654,None,MIXED,,
125794,Does not apply,MIXED,19.9,179.6
139419,None,MIXED,NP,SUPP
139469,Does not apply,MIXED,5,NE
125795,Does not apply,BOYS,20.9,21.5
122155,Does not apply,MIXED,NP,SUPP
125806,Does not apply,MIXED,11.2,14.7
139919,None,MIXED,NP,29.2
132202,Does not apply,MIXED,5.1,5.7
131521,Does not apply,MIXED,8.7,15.6
,,,27.6,322.6
137096,Does not apply,MIXED,26.6,303.5
126081,Does not apply,MIXED,27.9,284.6
135103,None,MIXED,NP,278.7
126133,Church of England,MIXED,NP,204.1
140472,Church of England,MIXED,29.4,359.1
140424,Does not apply,MIXED,,
126069,None,MIXED,27.4,294.2
126134,None,GIRLS,NP,375.6
126096,Roman Catholic,MIXED,27.1,313.8
139668,None,MIXED,,
140106,Does not apply,BOYS,27.6,315.3
140105,Does not apply,GIRLS,28.1,338.9
126107,None,MIXED,NP,219.5
126093,Church of England,GIRLS,28.4,340.5
126087,Does not apply,MIXED,29.3,358.7
140713,Does not apply,MIXED,27.7,333.6
126126,Church of England,GIRLS,NP,263.1
126080,Does not apply,MIXED,27.3,327.1
126065,Does not apply,BOYS,28.4,325.1
141038,None,MIXED,,
137263,None,MIXED,27.7,340.2
126098,Church of England,MIXED,27.7,328
126136,Unknown,MIXED,NP,366.8
126071,Does not apply,MIXED,25.8,263.3
126088,Does not apply,MIXED,27.4,323.1
126108,Church of England,MIXED,NP,218.7
126125,Church of England,GIRLS,NP,356.5
135745,Christian,MIXED,27.2,286.7
135760,Does not apply,MIXED,27,309.4
126066,Does not apply,GIRLS,28.9,363.6
126084,Does not apply,MIXED,28.5,315.2
126085,Does not apply,MIXED,28.4,331.3
134042,Does not apply,MIXED,27.4,334.8
140199,Does not apply,MIXED,27.1,291.7
126115,Roman Catholic,MIXED,NP,349.8
137782,None,MIXED,26.1,282.5
126089,Does not apply,MIXED,27.8,344.8
126094,Church of England,BOYS,27.4,314.9
126101,Roman Catholic,MIXED,28.8,362.5
126102,Roman Catholic,MIXED,27.7,345.6
126095,Roman Catholic,MIXED,26.5,316
126110,None,MIXED,NP,150.1
135962,Christian,MIXED,27.4,319.5
126112,None,MIXED,NP,363.7
135744,Christian,MIXED,27.1,290.8
126119,Church of England,BOYS,NP,165
126092,Church of England,MIXED,27.8,344.3
126064,Does not apply,MIXED,28.9,353.2
138620,Does not apply,MIXED,25,253.7
126124,Roman Catholic,GIRLS,NP,383.2
137416,Does not apply,MIXED,28.4,339.9
126068,Does not apply,MIXED,28,344.9
126137,Roman Catholic,MIXED,NP,192.1
139109,None,MIXED,27.3,330.1
132069,None,BOYS,NP,120.9
126170,Does not apply,BOYS,18.4,93.8
126149,None,MIXED,NP,14
126139,None,MIXED,NP,52.8
